date,pm25
2005-01-01,0.0709712482832856
2005-01-02,13.5858973910956
2005-01-03,11.2881481867048
2005-01-04,10.1619684720911
2005-01-05,1.9367310584631
2005-01-06,10.130323013842
2005-01-07,10.264390477637
2005-01-08,9.99348913703985
2005-01-09,9.68813743969747
2005-01-10,18.89358528126
2005-01-11,3.64385394937032
2005-01-12,2.18674714785505
2005-01-13,5.28625035206039
2005-01-14,17.9990924116799
2005-01-15,10.6835521658016
2005-01-16,13.9392865979193
2005-01-17,6.79650958337419
2005-01-18,14.1274149262299
2005-01-19,7.93012243972177
2005-01-20,10.7439204857425
2005-01-21,19.1195368449403
2005-01-22,4.45576536739917
2005-01-23,5.72762020203317
2005-01-24,5.34290343575041
2005-01-25,14.7805965588762
2005-01-26,6.99803383668492
2005-01-27,2.8822878744541
2005-01-28,12.9375954525702
2005-01-29,4.53499273154432
2005-01-30,15.5312454008662
2005-01-31,10.5308352008965
2005-02-01,11.7798201926446
2005-02-02,11.0904692331399
2005-02-03,7.75365893691934
2005-02-04,7.57891766094666
2005-02-05,1.79265075803882
2005-02-06,15.7197055097473
2005-02-07,7.7184987647992
2005-02-08,19.7849643637955
2005-02-09,14.5794575749226
2005-02-10,14.0022709798107
2005-02-11,5.47847006165122
2005-02-12,13.6099332630951
2005-02-13,2.16047514654707
2005-02-14,10.1024409378305
2005-02-15,5.72408329686646
2005-02-16,13.2722972854659
2005-02-17,16.3697267608443
2005-02-18,11.264972173112
2005-02-19,11.6523797481373
2005-02-20,12.0185232402017
2005-02-21,4.67445480808408
2005-02-22,7.36893960507872
2005-02-23,9.67840768361654
2005-02-24,12.4281599030762
2005-02-25,10.2517007183399
2005-02-26,8.35994918054124
2005-02-27,9.41373183541339
2005-02-28,13.7206533335832
2005-03-01,11.0697123191823
2005-03-02,5.38276706174867
2005-03-03,14.9184858607856
2005-03-04,2.19271482989133
2005-03-05,11.3524520565203
2005-03-06,13.8952093369014
2005-03-07,5.30141886468536
2005-03-08,15.0053235481786
2005-03-09,19.2340941179041
2005-03-10,11.443956954075
2005-03-11,6.09533958497813
2005-03-12,6.1657009195879
2005-03-13,7.1648028306555
2005-03-14,16.0215586087369
2005-03-15,8.27170646850815
2005-03-16,5.27319707259569
2005-03-17,5.08824627940966
2005-03-18,8.98769720882948
2005-03-19,11.7444042148908
2005-03-20,11.4593086435028
2005-03-21,5.48161286797183
2005-03-22,13.8365974029577
2005-03-23,22.6114031973461
2005-03-24,10.9931058624017
2005-03-25,4.44009022332081
2005-03-26,14.7946045836868
2005-03-27,12.6791507347154
2005-03-28,8.02564753295447
2005-03-29,6.36011639761111
2005-03-30,1.54896955728522
2005-03-31,14.8187065894724
2005-04-01,12.0401407840497
2005-04-02,0
2005-04-03,11.9650448053297
2005-04-04,11.1953340700169
2005-04-05,18.6213856303383
2005-04-06,13.2666473526963
2005-04-07,9.30980225809704
2005-04-08,7.00411445124531
2005-04-09,3.81030157570202
2005-04-10,14.0385486565011
2005-04-11,3.61966058294721
2005-04-12,1.23205779358517
2005-04-13,17.3722227888002
2005-04-14,7.20535088958382
2005-04-15,3.78513069046949
2005-04-16,10.1459158386206
2005-04-17,10.193283915414
2005-04-18,11.7384690289595
2005-04-19,11.1477127322025
2005-04-20,0
2005-04-21,11.4319595527543
2005-04-22,6.10342506624808
2005-04-23,0
2005-04-24,1.96390354184918
2005-04-25,5.07160389319901
2005-04-26,16.1305191623847
2005-04-27,12.2742786330514
2005-04-28,10.9291663342279
2005-04-29,8.8368514489643
2005-04-30,8.13316593076847
2005-05-01,11.5515404568018
2005-05-02,10.719429871254
2005-05-03,9.3054584857224
2005-05-04,9.3774533432585
2005-05-05,18.0591925021691
2005-05-06,9.59116874877924
2005-05-07,6.90586192516165
2005-05-08,12.3099756258298
2005-05-09,13.817170920054
2005-05-10,18.5052455607808
2005-05-11,6.58165759912529
2005-05-12,7.75514468358489
2005-05-13,2.10792854724633
2005-05-14,6.24131307219509
2005-05-15,12.2264832637288
2005-05-16,5.66201064245746
2005-05-17,1.2454182761884
2005-05-18,7.25823154195061
2005-05-19,11.0597245469647
2005-05-20,14.7155354822984
2005-05-21,1.56555895103032
2005-05-22,11.7609422309379
2005-05-23,16.6857636573845
2005-05-24,12.7839379167819
2005-05-25,13.6025366428086
2005-05-26,7.52125620048954
2005-05-27,13.5832825804829
2005-05-28,9.9331106643979
2005-05-29,5.15521598083039
2005-05-30,0
2005-05-31,7.05548224217665
2005-06-01,10.7519195843454
2005-06-02,11.5812006419888
2005-06-03,14.3506793922245
2005-06-04,14.0379482982168
2005-06-05,7.37177392745684
2005-06-06,1.59902173293202
2005-06-07,11.3600098170708
2005-06-08,5.44091142790176
2005-06-09,8.09891641302191
2005-06-10,6.62293216428812
2005-06-11,7.44251776538441
2005-06-12,9.64068561380562
2005-06-13,15.9987046712587
2005-06-14,7.93838893673153
2005-06-15,18.0470350311246
2005-06-16,3.5796010677163
2005-06-17,16.7470098955072
2005-06-18,9.37475487752069
2005-06-19,3.4290021428664
2005-06-20,10.8420435269622
2005-06-21,7.21903908034192
2005-06-22,8.81442066649895
2005-06-23,13.1012884118743
2005-06-24,6.39304034402662
2005-06-25,4.78284255974957
2005-06-26,14.4096950212633
2005-06-27,12.9728033495347
2005-06-28,3.61771033523247
2005-06-29,2.00626371688867
2005-06-30,5.64054969210756
2005-07-01,0
2005-07-02,4.02129204770359
2005-07-03,12.2374914167654
2005-07-04,14.8403895607367
2005-07-05,2.90260836634505
2005-07-06,10.1605933411135
2005-07-07,3.13062093780464
2005-07-08,12.4601575595381
2005-07-09,6.21956945242242
2005-07-10,15.3968099853955
2005-07-11,9.47128440596306
2005-07-12,10.4944728008921
2005-07-13,24.4565233757818
2005-07-14,13.2470672835909
2005-07-15,7.1889748813533
2005-07-16,2.92843463075771
2005-07-17,7.93987590198385
2005-07-18,17.5309850066448
2005-07-19,5.04195949854366
2005-07-20,9.26500952181202
2005-07-21,14.7276641889136
2005-07-22,8.60861811256177
2005-07-23,8.3904471927217
2005-07-24,11.885127529064
2005-07-25,14.6934935907341
2005-07-26,8.81215377610306
2005-07-27,14.1794618856514
2005-07-28,5.06524839999558
2005-07-29,10.558233357667
2005-07-30,9.80138492115053
2005-07-31,15.2221784907265
2005-08-01,14.1217117318757
2005-08-02,7.89480236646244
2005-08-03,3.94964467017798
2005-08-04,3.3629567912612
2005-08-05,15.5057044459916
2005-08-06,4.67329621947678
2005-08-07,14.1356224532707
2005-08-08,13.6412644423557
2005-08-09,17.8506881365061
2005-08-10,2.18242259525201
2005-08-11,21.3640233630596
2005-08-12,16.3648590580643
2005-08-13,5.49998677598093
2005-08-14,10.7789643469979
2005-08-15,12.4354514898276
2005-08-16,4.71436291670551
2005-08-17,6.63547993213972
2005-08-18,13.5277212657275
2005-08-19,7.36361222176543
2005-08-20,6.05852669219366
2005-08-21,8.85428500188515
2005-08-22,15.3834656824091
2005-08-23,12.3814791524929
2005-08-24,0
2005-08-25,2.27277898877082
2005-08-26,8.34861843491104
2005-08-27,11.2154595668342
2005-08-28,7.1221181008512
2005-08-29,6.69606252465215
2005-08-30,9.9663964611113
2005-08-31,12.5698242728942
2005-09-01,15.0846299287278
2005-09-02,14.9305588933313
2005-09-03,5.0840879131535
2005-09-04,10.7993988057105
2005-09-05,6.65148809407242
2005-09-06,0.934149440367722
2005-09-07,9.0517088096607
2005-09-08,4.14754846997577
2005-09-09,12.8730335016377
2005-09-10,6.64075935933412
2005-09-11,12.9219570674565
2005-09-12,7.91661948675013
2005-09-13,14.4904921301562
2005-09-14,9.29936274183143
2005-09-15,11.7244927653168
2005-09-16,12.0744312468854
2005-09-17,5.61163254804662
2005-09-18,13.7151889115682
2005-09-19,9.47621375917481
2005-09-20,15.9233796280399
2005-09-21,9.32141998991805
2005-09-22,8.35096866470229
2005-09-23,17.8946917414204
2005-09-24,20.9581243252158
2005-09-25,8.16945191133276
2005-09-26,18.2111929041064
2005-09-27,15.5539062080321
2005-09-28,13.9184879449287
2005-09-29,10.5074302048315
2005-09-30,7.18211611429831
2005-10-01,3.79986749720365
2005-10-02,10.7755512571215
2005-10-03,4.22233146733595
2005-10-04,1.45299611891319
2005-10-05,5.16097889179346
2005-10-06,8.49753129210694
2005-10-07,12.5813328005394
2005-10-08,3.44431915060941
2005-10-09,2.27700831011685
2005-10-10,19.1839115553055
2005-10-11,11.2773349778282
2005-10-12,11.9924889394642
