date,pm25
2006-01-01,8.72685500938092
2006-01-02,12.8277620616052
2006-01-03,10.2350945303908
2006-01-04,12.0933622130471
2006-01-05,10.8070145234507
2006-01-06,10.4401932142726
2006-01-07,8.43635144985247
2006-01-08,10.3939632437518
2006-01-09,10.1119601336383
2006-01-10,9.72249550013901
2006-01-11,13.7277143301012
2006-01-12,11.7710484500408
2006-01-13,8.72872172466881
2006-01-14,6.98045862058775
2006-01-15,0
2006-01-16,9.0764427953122
2006-01-17,17.8555145039259
2006-01-18,6.92210461466227
2006-01-19,6.33443923586127
2006-01-20,9.28330501001464
2006-01-21,16.3619363604395
2006-01-22,13.6495128313734
2006-01-23,19.7462890436961
2006-01-24,9.41719925692527
2006-01-25,16.5259275662979
2006-01-26,0
2006-01-27,4.76214549972385
2006-01-28,10.8349346165717
2006-01-29,4.51462581159876
2006-01-30,4.365808057056
2006-01-31,16.1152023250566
2006-02-01,4.04144987561876
2006-02-02,15.5731474259337
2006-02-03,6.91609508214101
2006-02-04,16.7444828619847
2006-02-05,8.9438118755111
2006-02-06,10.8208874633924
2006-02-07,10.1824188104407
2006-02-08,6.01610824154487
2006-02-09,11.6646758975268
2006-02-10,13.0285535141982
2006-02-11,6.55619449077793
2006-02-12,12.079305968376
2006-02-13,7.8104786564911
2006-02-14,21.6857579579584
2006-02-15,11.6078432039129
2006-02-16,0.573702730329121
2006-02-17,18.7582173255088
2006-02-18,6.57994665298751
2006-02-19,13.1927617134833
2006-02-20,14.9939545748056
2006-02-21,13.7981994655698
2006-02-22,13.4745738391935
2006-02-23,15.2217966098431
2006-02-24,5.87816095619469
2006-02-25,10.0828579796983
2006-02-26,9.6219421868911
2006-02-27,8.69982510428562
2006-02-28,2.01230695296333
2006-03-01,6.13988563002065
2006-03-02,5.03947509204897
2006-03-03,5.74589296108481
2006-03-04,12.2699504721391
2006-03-05,10.4466164952683
2006-03-06,12.6768069452726
2006-03-07,3.87276105789213
2006-03-08,6.24025090572952
2006-03-09,10.6767672420675
2006-03-10,11.726380798334
2006-03-11,15.662383147924
2006-03-12,9.50806159913056
2006-03-13,21.6269859343321
2006-03-14,15.5268444818475
2006-03-15,20.383461890801
2006-03-16,9.49193920988742
2006-03-17,13.8236940565387
2006-03-18,8.72369578796192
2006-03-19,12.3959009616588
2006-03-20,5.6022151878404
2006-03-21,16.165880730335
2006-03-22,15.1101033121244
2006-03-23,6.150383057291
2006-03-24,3.66363391545597
2006-03-25,8.2447688388587
2006-03-26,8.56510531429201
2006-03-27,6.81655641438753
2006-03-28,10.5751686152492
2006-03-29,10.0246825356505
2006-03-30,12.7008151833719
2006-03-31,15.4644709941528
2006-04-01,8.75921485022523
2006-04-02,7.08338199000428
2006-04-03,10.9975429005309
2006-04-04,8.40621822368154
2006-04-05,13.2409066848147
2006-04-06,13.8777534105294
2006-04-07,12.4327454134878
2006-04-08,6.46811108983566
2006-04-09,10.2509048887939
2006-04-10,6.58415361990419
2006-04-11,14.0965281869861
2006-04-12,14.9705770566664
2006-04-13,17.3669879787308
2006-04-14,4.70749707492345
2006-04-15,15.6819555055643
2006-04-16,4.06772997007276
2006-04-17,10.8373317557884
2006-04-18,14.7527738290727
2006-04-19,10.8334286949897
2006-04-20,13.4460024073455
2006-04-21,8.95309303981844
2006-04-22,6.53922117383268
2006-04-23,7.01772178351482
2006-04-24,13.795818351384
2006-04-25,5.54649756515481
2006-04-26,12.2485909095925
2006-04-27,6.73234942044921
2006-04-28,9.58373491011968
2006-04-29,9.92228250874671
2006-04-30,7.17046916491984
2006-05-01,15.0446046270103
2006-05-02,9.90919765861944
2006-05-03,12.7935703701714
2006-05-04,18.6269259374167
2006-05-05,9.70058659556965
2006-05-06,11.8241343910788
2006-05-07,15.6148067633912
2006-05-08,13.1768857414343
2006-05-09,12.3859856630126
2006-05-10,2.7184090052031
2006-05-11,11.8917753037078
2006-05-12,9.44554138564222
2006-05-13,4.26479532817823
2006-05-14,6.31104769826479
2006-05-15,9.27896501630545
2006-05-16,20.7773958040897
2006-05-17,16.1642542076719
2006-05-18,13.2082592915627
2006-05-19,18.3350319220266
2006-05-20,12.088195288319
2006-05-21,9.73841768503202
2006-05-22,7.58881877023017
2006-05-23,8.05793314731483
2006-05-24,21.496292355494
2006-05-25,12.9987783866828
2006-05-26,4.60945996996414
2006-05-27,12.0566745938158
2006-05-28,8.99454411960267
2006-05-29,8.14545787816669
2006-05-30,6.24166628784483
2006-05-31,12.5486087470326
2006-06-01,6.03996099190039
2006-06-02,15.2265764138111
2006-06-03,11.8210831238389
2006-06-04,11.549511664909
2006-06-05,10.2228372395416
2006-06-06,8.23888701425437
2006-06-07,9.24337675695194
2006-06-08,5.27020891132438
2006-06-09,19.4691053999704
2006-06-10,12.7351037013952
2006-06-11,12.8314825716868
2006-06-12,9.81726508848986
2006-06-13,6.28856905365273
2006-06-14,8.91930932372274
2006-06-15,21.7305215876952
2006-06-16,5.93859206649113
2006-06-17,15.5313837707382
2006-06-18,20.2967794876363
2006-06-19,21.6271899074193
2006-06-20,11.7858794235635
2006-06-21,5.54272168329436
2006-06-22,17.300743197625
2006-06-23,11.4021576943568
2006-06-24,11.1510813198669
2006-06-25,0.255667612113831
2006-06-26,17.1420648228885
2006-06-27,16.3359905029406
2006-06-28,0
2006-06-29,3.20395039524891
2006-06-30,2.73355573548161
2006-07-01,16.5221315395514
2006-07-02,14.3637252551436
2006-07-03,10.8329657404971
2006-07-04,13.9438022513529
2006-07-05,11.6979897027038
2006-07-06,7.2945181960978
2006-07-07,0
2006-07-08,15.9461599184996
2006-07-09,15.7893929677701
2006-07-10,7.6673290535392
2006-07-11,9.30955217608771
2006-07-12,10.7754856506904
2006-07-13,15.7249586265368
2006-07-14,12.1712209021892
2006-07-15,11.6829182448665
2006-07-16,5.48526409591876
